"expand","self","id","key","name","avatarUrls","projectCategory","projectTypeKey","simplified","style","isPrivate","properties"
"description,lead,issueTypes,url,projectKeys,permissions,insight","https://onemain.atlassian.net/rest/api/3/project/10263","10263","PODP","PO - Delivery Practice ","@{48x48=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10410; 24x24=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10410?size=small; 16x16=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10410?size=xsmall; 32x32=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10410?size=medium}","@{self=https://onemain.atlassian.net/rest/api/3/projectCategory/10038; id=10038; name=ARCHIVED; description=Project category to identify ARCHIVED projects eliminating dependencies on unused categories and supporting data segmentation of archived projects in API responses}","software","False","classic","False",""
"description,lead,issueTypes,url,projectKeys,permissions,insight","https://onemain.atlassian.net/rest/api/3/project/10266","10266","POOI","PO - Old Issues","@{48x48=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10406; 24x24=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10406?size=small; 16x16=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10406?size=xsmall; 32x32=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10406?size=medium}","@{self=https://onemain.atlassian.net/rest/api/3/projectCategory/10038; id=10038; name=ARCHIVED; description=Project category to identify ARCHIVED projects eliminating dependencies on unused categories and supporting data segmentation of archived projects in API responses}","software","False","classic","False",""
"description,lead,issueTypes,url,projectKeys,permissions,insight","https://onemain.atlassian.net/rest/api/3/project/10265","10265","POOE","PO - Operational Excellence","@{48x48=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10407; 24x24=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10407?size=small; 16x16=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10407?size=xsmall; 32x32=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10407?size=medium}","@{self=https://onemain.atlassian.net/rest/api/3/projectCategory/10034; id=10034; name=Productivity Engineering; description=Engineering - Productivity Engineering Lane}","software","False","classic","False",""
"description,lead,issueTypes,url,projectKeys,permissions,insight","https://onemain.atlassian.net/rest/api/3/project/10249","10249","PO","PO - Product Operations Lane","@{48x48=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10411; 24x24=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10411?size=small; 16x16=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10411?size=xsmall; 32x32=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10411?size=medium}","@{self=https://onemain.atlassian.net/rest/api/3/projectCategory/10038; id=10038; name=ARCHIVED; description=Project category to identify ARCHIVED projects eliminating dependencies on unused categories and supporting data segmentation of archived projects in API responses}","software","False","classic","False",""
"description,lead,issueTypes,url,projectKeys,permissions,insight","https://onemain.atlassian.net/rest/api/3/project/10264","10264","PORT","PO - Reporting and Tools ","@{48x48=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10417; 24x24=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10417?size=small; 16x16=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10417?size=xsmall; 32x32=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10417?size=medium}","@{self=https://onemain.atlassian.net/rest/api/3/projectCategory/10038; id=10038; name=ARCHIVED; description=Project category to identify ARCHIVED projects eliminating dependencies on unused categories and supporting data segmentation of archived projects in API responses}","software","False","classic","False",""
"description,lead,issueTypes,url,projectKeys,permissions,insight","https://onemain.atlassian.net/rest/api/3/project/10177","10177","POS","Point of Sale","@{48x48=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10421; 24x24=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10421?size=small; 16x16=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10421?size=xsmall; 32x32=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10421?size=medium}","@{self=https://onemain.atlassian.net/rest/api/3/projectCategory/10074; id=10074; name=Core Systems; description=Core Systems Lane}","software","False","classic","False",""
"description,lead,issueTypes,url,projectKeys,permissions,insight","https://onemain.atlassian.net/rest/api/3/project/10151","10151","PS","Power Systems","@{48x48=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10409; 24x24=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10409?size=small; 16x16=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10409?size=xsmall; 32x32=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10409?size=medium}","@{self=https://onemain.atlassian.net/rest/api/3/projectCategory/10038; id=10038; name=ARCHIVED; description=Project category to identify ARCHIVED projects eliminating dependencies on unused categories and supporting data segmentation of archived projects in API responses}","software","False","classic","False",""
"description,lead,issueTypes,url,projectKeys,permissions,insight","https://onemain.atlassian.net/rest/api/3/project/10010","10010","PSP","Practice Scrum Project","@{48x48=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10412; 24x24=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10412?size=small; 16x16=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10412?size=xsmall; 32x32=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10412?size=medium}","@{self=https://onemain.atlassian.net/rest/api/3/projectCategory/10038; id=10038; name=ARCHIVED; description=Project category to identify ARCHIVED projects eliminating dependencies on unused categories and supporting data segmentation of archived projects in API responses}","software","False","classic","False",""
"description,lead,issueTypes,url,projectKeys,permissions,insight","https://onemain.atlassian.net/rest/api/3/project/10118","10118","PCR","Present Customer Renewal","@{48x48=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10403; 24x24=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10403?size=small; 16x16=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10403?size=xsmall; 32x32=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10403?size=medium}","@{self=https://onemain.atlassian.net/rest/api/3/projectCategory/10038; id=10038; name=ARCHIVED; description=Project category to identify ARCHIVED projects eliminating dependencies on unused categories and supporting data segmentation of archived projects in API responses}","software","False","classic","False",""
"description,lead,issueTypes,url,projectKeys,permissions,insight","https://onemain.atlassian.net/rest/api/3/project/10385","10385","PAR","Product Architecture","@{48x48=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10411; 24x24=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10411?size=small; 16x16=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10411?size=xsmall; 32x32=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10411?size=medium}","@{self=https://onemain.atlassian.net/rest/api/3/projectCategory/10034; id=10034; name=Productivity Engineering; description=Engineering - Productivity Engineering Lane}","software","False","classic","False",""
"description,lead,issueTypes,url,projectKeys,permissions,insight","https://onemain.atlassian.net/rest/api/3/project/10199","10199","TOPS","Production Services","@{48x48=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10407; 24x24=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10407?size=small; 16x16=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10407?size=xsmall; 32x32=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10407?size=medium}","@{self=https://onemain.atlassian.net/rest/api/3/projectCategory/10028; id=10028; name=Production Operations; description=TO&E - Production Operations}","software","False","classic","False",""
"description,lead,issueTypes,url,projectKeys,permissions,insight","https://onemain.atlassian.net/rest/api/3/project/10386","10386","PE","Productivity Engineering","@{48x48=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10425; 24x24=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10425?size=small; 16x16=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10425?size=xsmall; 32x32=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10425?size=medium}","@{self=https://onemain.atlassian.net/rest/api/3/projectCategory/10034; id=10034; name=Productivity Engineering; description=Engineering - Productivity Engineering Lane}","software","False","classic","False",""
"description,lead,issueTypes,url,projectKeys,permissions,insight","https://onemain.atlassian.net/rest/api/3/project/10186","10186","CBRE","RC - Credit Bureau Reporting","@{48x48=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10417; 24x24=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10417?size=small; 16x16=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10417?size=xsmall; 32x32=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10417?size=medium}","@{self=https://onemain.atlassian.net/rest/api/3/projectCategory/10031; id=10031; name=Regulatory and Compliance; description=Engineering - Regulatory and Compliance Lane}","software","False","classic","False",""
"description,lead,issueTypes,url,projectKeys,permissions,insight","https://onemain.atlassian.net/rest/api/3/project/10330","10330","CAD","RC - Custom Application Development","@{48x48=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10400; 24x24=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10400?size=small; 16x16=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10400?size=xsmall; 32x32=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10400?size=medium}","@{self=https://onemain.atlassian.net/rest/api/3/projectCategory/10031; id=10031; name=Regulatory and Compliance; description=Engineering - Regulatory and Compliance Lane}","software","False","classic","False",""
"description,lead,issueTypes,url,projectKeys,permissions,insight","https://onemain.atlassian.net/rest/api/3/project/10193","10193","HRES","RC - Human Resources","@{48x48=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10410; 24x24=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10410?size=small; 16x16=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10410?size=xsmall; 32x32=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10410?size=medium}","@{self=https://onemain.atlassian.net/rest/api/3/projectCategory/10031; id=10031; name=Regulatory and Compliance; description=Engineering - Regulatory and Compliance Lane}","software","False","classic","False",""
"description,lead,issueTypes,url,projectKeys,permissions,insight","https://onemain.atlassian.net/rest/api/3/project/10329","10329","CONT","RC - Internal Content","@{48x48=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10422; 24x24=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10422?size=small; 16x16=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10422?size=xsmall; 32x32=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10422?size=medium}","@{self=https://onemain.atlassian.net/rest/api/3/projectCategory/10031; id=10031; name=Regulatory and Compliance; description=Engineering - Regulatory and Compliance Lane}","software","False","classic","False",""
"description,lead,issueTypes,url,projectKeys,permissions,insight","https://onemain.atlassian.net/rest/api/3/project/10196","10196","LAW","RC - Law Coding","@{48x48=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10406; 24x24=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10406?size=small; 16x16=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10406?size=xsmall; 32x32=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10406?size=medium}","@{self=https://onemain.atlassian.net/rest/api/3/projectCategory/10031; id=10031; name=Regulatory and Compliance; description=Engineering - Regulatory and Compliance Lane}","software","False","classic","False",""
"description,lead,issueTypes,url,projectKeys,permissions,insight","https://onemain.atlassian.net/rest/api/3/project/10328","10328","RC","RC - Regulatory and Compliance Lane","@{48x48=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10413; 24x24=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10413?size=small; 16x16=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10413?size=xsmall; 32x32=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10413?size=medium}","@{self=https://onemain.atlassian.net/rest/api/3/projectCategory/10031; id=10031; name=Regulatory and Compliance; description=Engineering - Regulatory and Compliance Lane}","software","False","classic","False",""
"description,lead,issueTypes,url,projectKeys,permissions,insight","https://onemain.atlassian.net/rest/api/3/project/10331","10331","REM","RC- Remediation","@{48x48=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10408; 24x24=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10408?size=small; 16x16=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10408?size=xsmall; 32x32=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10408?size=medium}","@{self=https://onemain.atlassian.net/rest/api/3/projectCategory/10031; id=10031; name=Regulatory and Compliance; description=Engineering - Regulatory and Compliance Lane}","software","False","classic","False",""
"description,lead,issueTypes,url,projectKeys,permissions,insight","https://onemain.atlassian.net/rest/api/3/project/10203","10203","ROUT","Routing","@{48x48=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10401; 24x24=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10401?size=small; 16x16=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10401?size=xsmall; 32x32=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10401?size=medium}","@{self=https://onemain.atlassian.net/rest/api/3/projectCategory/10038; id=10038; name=ARCHIVED; description=Project category to identify ARCHIVED projects eliminating dependencies on unused categories and supporting data segmentation of archived projects in API responses}","software","False","classic","False",""
"description,lead,issueTypes,url,projectKeys,permissions,insight","https://onemain.atlassian.net/rest/api/3/project/10251","10251","SPI","SailPoint IdentityNow Implementation","@{48x48=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10400; 24x24=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10400?size=small; 16x16=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10400?size=xsmall; 32x32=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10400?size=medium}","@{self=https://onemain.atlassian.net/rest/api/3/projectCategory/10038; id=10038; name=ARCHIVED; description=Project category to identify ARCHIVED projects eliminating dependencies on unused categories and supporting data segmentation of archived projects in API responses}","software","False","classic","False",""
"description,lead,issueTypes,url,projectKeys,permissions,insight","https://onemain.atlassian.net/rest/api/3/project/10140","10140","SP1","Sample Project 1","@{48x48=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10422; 24x24=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10422?size=small; 16x16=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10422?size=xsmall; 32x32=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10422?size=medium}","@{self=https://onemain.atlassian.net/rest/api/3/projectCategory/10038; id=10038; name=ARCHIVED; description=Project category to identify ARCHIVED projects eliminating dependencies on unused categories and supporting data segmentation of archived projects in API responses}","software","False","classic","False",""
"description,lead,issueTypes,url,projectKeys,permissions,insight","https://onemain.atlassian.net/rest/api/3/project/10141","10141","SP2","Sample Project 2","@{48x48=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10400; 24x24=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10400?size=small; 16x16=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10400?size=xsmall; 32x32=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10400?size=medium}","@{self=https://onemain.atlassian.net/rest/api/3/projectCategory/10038; id=10038; name=ARCHIVED; description=Project category to identify ARCHIVED projects eliminating dependencies on unused categories and supporting data segmentation of archived projects in API responses}","software","False","classic","False",""
"description,lead,issueTypes,url,projectKeys,permissions,insight","https://onemain.atlassian.net/rest/api/3/project/10197","10197","SCOF","SCORE Offline","@{48x48=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10413; 24x24=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10413?size=small; 16x16=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10413?size=xsmall; 32x32=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10413?size=medium}","@{self=https://onemain.atlassian.net/rest/api/3/projectCategory/10074; id=10074; name=Core Systems; description=Core Systems Lane}","software","False","classic","False",""
"description,lead,issueTypes,url,projectKeys,permissions,insight","https://onemain.atlassian.net/rest/api/3/project/10198","10198","SCON","SCORE Online","@{48x48=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10417; 24x24=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10417?size=small; 16x16=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10417?size=xsmall; 32x32=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10417?size=medium}","@{self=https://onemain.atlassian.net/rest/api/3/projectCategory/10074; id=10074; name=Core Systems; description=Core Systems Lane}","software","False","classic","False",""
"description,lead,issueTypes,url,projectKeys,permissions,insight","https://onemain.atlassian.net/rest/api/3/project/10137","10137","SMI","Scrum Master Implementation","@{48x48=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10424; 24x24=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10424?size=small; 16x16=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10424?size=xsmall; 32x32=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10424?size=medium}","@{self=https://onemain.atlassian.net/rest/api/3/projectCategory/10038; id=10038; name=ARCHIVED; description=Project category to identify ARCHIVED projects eliminating dependencies on unused categories and supporting data segmentation of archived projects in API responses}","software","False","classic","False",""
"description,lead,issueTypes,url,projectKeys,permissions,insight","https://onemain.atlassian.net/rest/api/3/project/10202","10202","SCR","Secured Card","@{48x48=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10419; 24x24=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10419?size=small; 16x16=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10419?size=xsmall; 32x32=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10419?size=medium}","@{self=https://onemain.atlassian.net/rest/api/3/projectCategory/10038; id=10038; name=ARCHIVED; description=Project category to identify ARCHIVED projects eliminating dependencies on unused categories and supporting data segmentation of archived projects in API responses}","software","False","classic","False",""
"description,lead,issueTypes,url,projectKeys,permissions,insight","https://onemain.atlassian.net/rest/api/3/project/10323","10323","SE","Securitization","@{48x48=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10412; 24x24=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10412?size=small; 16x16=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10412?size=xsmall; 32x32=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10412?size=medium}","@{self=https://onemain.atlassian.net/rest/api/3/projectCategory/10036; id=10036; name=OTHER NON-ENG; description=OTHER - NON-ENGINEERING/TECHNOLOGY}","business","False","classic","False",""
"description,lead,issueTypes,url,projectKeys,permissions,insight","https://onemain.atlassian.net/rest/api/3/project/10158","10158","SA","Security and Audit","@{48x48=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10411; 24x24=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10411?size=small; 16x16=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10411?size=xsmall; 32x32=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10411?size=medium}","@{self=https://onemain.atlassian.net/rest/api/3/projectCategory/10036; id=10036; name=OTHER NON-ENG; description=OTHER - NON-ENGINEERING/TECHNOLOGY}","software","False","classic","False",""
"description,lead,issueTypes,url,projectKeys,permissions,insight","https://onemain.atlassian.net/rest/api/3/project/10373","10373","NOW","ServiceNow","@{48x48=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10409; 24x24=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10409?size=small; 16x16=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10409?size=xsmall; 32x32=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10409?size=medium}","@{self=https://onemain.atlassian.net/rest/api/3/projectCategory/10028; id=10028; name=Production Operations; description=TO&E - Production Operations}","software","False","classic","False",""
"description,lead,issueTypes,url,projectKeys,permissions,insight","https://onemain.atlassian.net/rest/api/3/project/10269","10269","SNOW","ServiceNow (Legacy)","@{48x48=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10406; 24x24=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10406?size=small; 16x16=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10406?size=xsmall; 32x32=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10406?size=medium}","@{self=https://onemain.atlassian.net/rest/api/3/projectCategory/10028; id=10028; name=Production Operations; description=TO&E - Production Operations}","software","False","classic","False",""
"description,lead,issueTypes,url,projectKeys,permissions,insight","https://onemain.atlassian.net/rest/api/3/project/10974","10974","SHP","Shared Platforms","@{48x48=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10413; 24x24=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10413?size=small; 16x16=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10413?size=xsmall; 32x32=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10413?size=medium}","@{self=https://onemain.atlassian.net/rest/api/3/projectCategory/10034; id=10034; name=Productivity Engineering; description=Engineering - Productivity Engineering Lane}","software","False","classic","False",""
"description,lead,issueTypes,url,projectKeys,permissions,insight","https://onemain.atlassian.net/rest/api/3/project/10200","10200","SSR","Special Service Request","@{48x48=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10421; 24x24=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10421?size=small; 16x16=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10421?size=xsmall; 32x32=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10421?size=medium}","@{self=https://onemain.atlassian.net/rest/api/3/projectCategory/10028; id=10028; name=Production Operations; description=TO&E - Production Operations}","software","False","classic","False",""
"description,lead,issueTypes,url,projectKeys,permissions,insight","https://onemain.atlassian.net/rest/api/3/project/10366","10366","STNRD","Standard Project Template","@{48x48=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10404; 24x24=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10404?size=small; 16x16=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10404?size=xsmall; 32x32=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10404?size=medium}","@{self=https://onemain.atlassian.net/rest/api/3/projectCategory/10034; id=10034; name=Productivity Engineering; description=Engineering - Productivity Engineering Lane}","software","False","classic","False",""
"description,lead,issueTypes,url,projectKeys,permissions,insight","https://onemain.atlassian.net/rest/api/3/project/10406","10406","STAN","Strategy Analytics","@{48x48=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10403; 24x24=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10403?size=small; 16x16=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10403?size=xsmall; 32x32=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10403?size=medium}","@{self=https://onemain.atlassian.net/rest/api/3/projectCategory/10034; id=10034; name=Productivity Engineering; description=Engineering - Productivity Engineering Lane}","software","False","classic","False",""
"description,lead,issueTypes,url,projectKeys,permissions,insight","https://onemain.atlassian.net/rest/api/3/project/10169","10169","DBEAN","SVC - ACT","@{48x48=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10410; 24x24=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10410?size=small; 16x16=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10410?size=xsmall; 32x32=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10410?size=medium}","@{self=https://onemain.atlassian.net/rest/api/3/projectCategory/10029; id=10029; name=Servicing; description=Engineering - Servicing Lane}","software","False","classic","False",""
"description,lead,issueTypes,url,projectKeys,permissions,insight","https://onemain.atlassian.net/rest/api/3/project/10362","10362","SVCCOL","SVC - COL - Borrower Enablement","@{48x48=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10416; 24x24=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10416?size=small; 16x16=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10416?size=xsmall; 32x32=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10416?size=medium}","@{self=https://onemain.atlassian.net/rest/api/3/projectCategory/10029; id=10029; name=Servicing; description=Engineering - Servicing Lane}","software","False","classic","False",""
"description,lead,issueTypes,url,projectKeys,permissions,insight","https://onemain.atlassian.net/rest/api/3/project/10258","10258","COL","SVC - Collections","@{48x48=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10418; 24x24=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10418?size=small; 16x16=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10418?size=xsmall; 32x32=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10418?size=medium}","@{self=https://onemain.atlassian.net/rest/api/3/projectCategory/10029; id=10029; name=Servicing; description=Engineering - Servicing Lane}","software","False","classic","False",""
"description,lead,issueTypes,url,projectKeys,permissions,insight","https://onemain.atlassian.net/rest/api/3/project/10394","10394","CTGR","SVC - Collections Tiger","@{48x48=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10424; 24x24=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10424?size=small; 16x16=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10424?size=xsmall; 32x32=https://onemain.atlassian.net/rest/api/3/universal_avatar/view/type/project/avatar/10424?size=medium}","@{self=https://onemain.atlassian.net/rest/api/3/projectCategory/10029; id=10029; name=Servicing; description=Engineering - Servicing Lane}","software","False","classic","False",""
